1035	78	13	0.513	68	57	46	14	3
1035	78	14	0.591	68	57	46	14	3
1035	78	15	0.493	68	57	46	14	3
1035	78	16	0.456	68	57	46	14	3
1035	78	17	0.439	68	57	46	14	3
1035	78	18	0.579	68	57	46	14	3
1035	78	19	0.472	68	57	46	14	3
1035	78	20	0.462	68	57	46	14	3
1035	78	21	0.493	68	57	46	14	3
1035	78	22	0.484	68	57	46	14	3
1035	78	23	0.454	68	57	46	14	3
1035	79	0	0.369	65	56	47	15	6
1035	79	1	0.575	65	56	47	15	6
1035	79	2	0.558	65	56	47	15	6
1035	79	3	0.504	65	56	47	15	6
1035	79	4	0.627	65	56	47	15	6
1035	79	5	0.26	65	56	47	15	6
1035	79	6	0.391	65	56	47	15	6
1035	79	7	0.46	65	56	47	15	6
1035	79	8	0.504	65	56	47	15	6
1035	79	9	0.472	65	56	47	15	6
1035	79	10	0.437	65	56	47	15	6
1035	79	11	0.458	65	56	47	15	6
1035	79	12	0.444	65	56	47	15	6
1035	79	13	0.435	65	56	47	15	6
1035	79	14	0.466	65	56	47	15	6
1035	79	15	0.458	65	56	47	15	6
1035	79	16	0.407	65	56	47	15	6
1035	79	17	0.563	65	56	47	15	6
1035	79	18	0.448	65	56	47	15	6
1035	79	19	0.487	65	56	47	15	6
1035	79	20	0.475	65	56	47	15	6
1035	79	21	0.427	65	56	47	15	6
1035	79	22	0.484	65	56	47	15	6
1035	79	23	0.558	65	56	47	15	6
1035	80	0	0.522	67	58	48	13	4
1035	80	1	0.517	67	58	48	13	4
1035	80	2	0.953	67	58	48	13	4
1035	80	3	1.369	67	58	48	13	4
1035	80	4	0.957	67	58	48	13	4
1035	80	5	0.555	67	58	48	13	4
1035	80	6	0.515	67	58	48	13	4
1035	80	7	0.392	67	58	48	13	4
1035	80	8	0.468	67	58	48	13	4
1035	80	9	0.478	67	58	48	13	4
1035	80	10	0.496	67	58	48	13	4
1035	80	11	0.491	67	58	48	13	4
1035	80	12	0.456	67	58	48	13	4
1035	80	13	0.507	67	58	48	13	4
1035	80	14	0.497	67	58	48	13	4
1035	80	15	0.375	67	58	48	13	4
1035	80	16	0.538	67	58	48	13	4
1035	80	17	0.358	67	58	48	13	4
1035	80	18	0.401	67	58	48	13	4
1035	80	19	0.593	67	58	48	13	4
1035	80	20	0.659	67	58	48	13	4
1035	80	21	0.557	67	58	48	13	4
1035	80	22	0.628	67	58	48	13	4
1035	80	23	0.616	67	58	48	13	4
1035	81	0	0.623	74	61	47	16	5
1035	81	1	0.636	74	61	47	16	5
1035	81	2	0.776	74	61	47	16	5
1035	81	3	0.542	74	61	47	16	5
1035	81	4	0.644	74	61	47	16	5
1035	81	5	0.322	74	61	47	16	5
1035	81	6	0.447	74	61	47	16	5
1035	81	7	0.394	74	61	47	16	5
1035	81	8	0.499	74	61	47	16	5
1035	81	9	0.461	74	61	47	16	5
1035	81	10	0.46	74	61	47	16	5
1035	81	11	0.46	74	61	47	16	5
1035	81	12	0.455	74	61	47	16	5
1035	81	13	0.475	74	61	47	16	5
1035	81	14	0.408	74	61	47	16	5
1035	81	15	0.522	74	61	47	16	5
1035	81	16	0.417	74	61	47	16	5
1035	81	17	0.46	74	61	47	16	5
1035	81	18	0.451	74	61	47	16	5
1035	81	19	0.468	74	61	47	16	5
1035	81	20	0.45	74	61	47	16	5
1035	81	21	0.55	74	61	47	16	5
1035	81	22	0.511	74	61	47	16	5
1035	81	23	0.489	74	61	47	16	5
1035	82	0	0.448	65	58	50	15	6
1035	82	1	0.499	65	58	50	15	6
1035	82	2	0.497	65	58	50	15	6
1035	82	3	0.543	65	58	50	15	6
1035	82	4	0.425	65	58	50	15	6
1035	82	5	0.393	65	58	50	15	6
1035	82	6	0.473	65	58	50	15	6
1035	82	7	0.441	65	58	50	15	6
1035	82	8	0.526	65	58	50	15	6
1035	82	9	0.491	65	58	50	15	6
1035	82	10	0.461	65	58	50	15	6
1035	82	11	0.489	65	58	50	15	6
1035	82	12	0.482	65	58	50	15	6
1035	82	13	0.507	65	58	50	15	6
1035	82	14	0.488	65	58	50	15	6
1035	82	15	0.473	65	58	50	15	6
1035	82	16	0.448	65	58	50	15	6
1035	82	17	0.528	65	58	50	15	6
1035	82	18	0.593	65	58	50	15	6
1035	82	19	0.684	65	58	50	15	6
1035	82	20	0.655	65	58	50	15	6
1035	82	21	0.679	65	58	50	15	6
1035	82	22	0.798	65	58	50	15	6
1035	82	23	0.673	65	58	50	15	6
1035	83	0	0.263	63	56	48	12	6
1035	83	1	0.767	63	56	48	12	6
1035	83	2	0.626	63	56	48	12	6
1035	83	3	0.414	63	56	48	12	6
1035	83	4	0.292	63	56	48	12	6
1035	83	5	0.341	63	56	48	12	6
1035	83	6	0.458	63	56	48	12	6
1035	83	7	0.447	63	56	48	12	6
1035	83	8	0.5	63	56	48	12	6
1035	83	9	0.454	63	56	48	12	6
1035	83	10	0.403	63	56	48	12	6
1035	83	11	0.449	63	56	48	12	6
1035	83	12	0.436	63	56	48	12	6
1035	83	13	0.505	63	56	48	12	6
1035	83	14	0.344	63	56	48	12	6
1035	83	15	0.446	63	56	48	12	6
1035	83	16	0.486	63	56	48	12	6
1035	83	17	0.598	63	56	48	12	6
1035	83	18	0.713	63	56	48	12	6
1035	83	19	0.644	63	56	48	12	6
1035	83	20	0.603	63	56	48	12	6
1035	83	21	0.584	63	56	48	12	6
1035	83	22	1.024	63	56	48	12	6
1035	83	23	0.869	63	56	48	12	6
1035	84	0	0.838	63	55	47	13	5
1035	84	1	0.728	63	55	47	13	5
1035	84	2	0.584	63	55	47	13	5
